properties{
  x = 4800,
  y = 2400,
  width = 800,
  height = 800,
  world = "Light",
  tileset = "1",
  music = "overworld",
}

tile{
  layer = 0,
  x = 336,
  y = 152,
  width = 16,
  height = 16,
  pattern = "223",
}

tile{
  layer = 0,
  x = 336,
  y = 160,
  width = 16,
  height = 16,
  pattern = "223",
}

tile{
  layer = 0,
  x = 336,
  y = 152,
  width = 16,
  height = 16,
  pattern = "187",
}

tile{
  layer = 0,
  x = 48,
  y = 208,
  width = 32,
  height = 32,
  pattern = "37",
}

tile{
  layer = 0,
  x = 672,
  y = 328,
  width = 72,
  height = 24,
  pattern = "9",
}

tile{
  layer = 0,
  x = 680,
  y = 352,
  width = 80,
  height = 16,
  pattern = "9",
}

tile{
  layer = 0,
  x = 696,
  y = 368,
  width = 64,
  height = 96,
  pattern = "9",
}

tile{
  layer = 0,
  x = 680,
  y = 368,
  width = 16,
  height = 16,
  pattern = "762",
}

tile{
  layer = 0,
  x = 520,
  y = 88,
  width = 16,
  height = 16,
  pattern = "43",
}

tile{
  layer = 0,
  x = 392,
  y = 288,
  width = 16,
  height = 16,
  pattern = "270",
}

tile{
  layer = 0,
  x = 456,
  y = 8,
  width = 16,
  height = 64,
  pattern = "49",
}

tile{
  layer = 0,
  x = 336,
  y = 88,
  width = 64,
  height = 16,
  pattern = "49",
}

tile{
  layer = 0,
  x = 0,
  y = 88,
  width = 288,
  height = 48,
  pattern = "49",
}

tile{
  layer = 0,
  x = 184,
  y = 136,
  width = 16,
  height = 16,
  pattern = "49",
}

tile{
  layer = 0,
  x = 136,
  y = 136,
  width = 48,
  height = 48,
  pattern = "49",
}

tile{
  layer = 0,
  x = 128,
  y = 56,
  width = 80,
  height = 32,
  pattern = "49",
}

tile{
  layer = 0,
  x = 144,
  y = 24,
  width = 80,
  height = 32,
  pattern = "49",
}

tile{
  layer = 0,
  x = 288,
  y = 88,
  width = 48,
  height = 32,
  pattern = "49",
}

tile{
  layer = 0,
  x = 312,
  y = 56,
  width = 80,
  height = 32,
  pattern = "49",
}

tile{
  layer = 0,
  x = 416,
  y = 0,
