properties{
  x = 0,
  y = 800,
  width = 800,
  height = 800,
  world = "dark_world",
  tileset = "13",
}

tile{
  layer = 0,
  x = 248,
  y = 192,
  width = 48,
  height = 16,
  pattern = "49",
}

tile{
  layer = 0,
  x = 248,
  y = 208,
  width = 64,
  height = 16,
  pattern = "49",
}

tile{
  layer = 0,
  x = 264,
  y = 224,
  width = 48,
  height = 64,
  pattern = "49",
}

tile{
  layer = 0,
  x = 264,
  y = 288,
  width = 32,
  height = 80,
  pattern = "49",
}

tile{
  layer = 0,
  x = 280,
  y = 368,
  width = 64,
  height = 32,
  pattern = "49",
}

tile{
  layer = 0,
  x = 296,
  y = 400,
  width = 32,
  height = 16,
  pattern = "49",
}

tile{
  layer = 0,
  x = 296,
  y = 352,
  width = 48,
  height = 16,
  pattern = "49",
}

tile{
  layer = 0,
  x = 296,
  y = 336,
  width = 32,
  height = 16,
  pattern = "49",
}

tile{
  layer = 0,
  x = 296,
  y = 320,
  width = 16,
  height = 16,
  pattern = "49",
}

tile{
  layer = 0,
  x = 400,
  y = 208,
  width = 16,
  height = 16,
  pattern = "269",
}

tile{
  layer = 0,
  x = 520,
  y = 216,
  width = 16,
  height = 16,
  pattern = "270",
}

tile{
  layer = 0,
  x = 536,
  y = 232,
  width = 16,
  height = 16,
  pattern = "270",
}

tile{
  layer = 0,
  x = 320,
  y = 584,
  width = 16,
  height = 16,
  pattern = "762",
}

tile{
  layer = 0,
  x = 200,
  y = 232,
  width = 16,
  height = 16,
  pattern = "270",
}

tile{
  layer = 0,
  x = 208,
  y = 416,
  width = 16,
  height = 16,
  pattern = "271",
}

tile{
  layer = 0,
  x = 56,
  y = 200,
  width = 16,
  height = 16,
  pattern = "270",
}

tile{
  layer = 0,
  x = 168,
  y = 200,
  width = 16,
  height = 16,
  pattern = "270",
}

tile{
  layer = 0,
  x = 336,
  y = 32,
  width = 48,
  height = 8,
  pattern = "60",
}

tile{
  layer = 0,
  x = 384,
  y = 32,
  width = 8,
  height = 8,
  pattern = "52",
}

tile{
  layer = 0,
  x = 368,
  y = 32,
  width = 32,
  height = 8,
  pattern = "523",
}

tile{
  layer = 0,
  x = 360,
  y = 16,
  width = 48,
  height = 16,
  pattern = "505",
}

tile{
  layer = 0,
  x = 328,
  y = 40,
  width = 8,
  height = 8,
  pattern = "61",
}

tile{
  layer = 0,
  x = 320,
  y = 40,
  width = 80,
  height = 16,
  pattern = "49",
}

tile{
  layer = 0,
  x = 320,
  y = 48,
  width = 8,
  height = 8,
  pattern = "61",
}

tile{
  layer = 0,
  x = 320,
  y = 40,
  width = 8,
  height = 8,
  pattern = "53",
}

tile{
  layer = 0,
  x = 328,
  y = 32,
  width = 8,
  height = 8,
  pattern = "53",
}

tile{
  layer = 0,
  x = 352,
  y = 16,
  width = 8,
  height = 16,
  pattern = "504",
}

tile{
  layer = 0,
  x = 320,
  y = 32,
  width = 32,
  height = 8,
  pattern = "523",
}

tile{
  layer = 0,
  x = 312,
  y = 16,
  width = 48,
  height = 16,
  pattern = "505",
}

tile{
  layer = 0,
  x = 304,
  y = 8,
  width = 8,
  height = 16,
  pattern = "503",
}

tile{
  layer = 0,
  x = 320,
  y = 72,
  width = 16,
  height = 16,
  pattern = "49",
}

tile{
  layer = 0,
  x = 592,
  y = 96,
  width = 208,
  height = 16,
  pattern = "49",
}

tile{
  layer = 0,
  x = 496,
  y = 112,
  width = 304,
  height = 16,
  pattern = "49",
}

tile{
  layer = 0,
  x = 336,
  y = 128,
  width = 464,
  height = 16,
  pattern = "49",
}

tile{
  layer = 0,
  x = 672,
  y = 144,
  width = 112,
  height = 16,
  pattern = "49",
}

tile{
  layer = 0,
  x = 688,
  y = 160,
  width = 80,
  height = 16,
  pattern = "49",
}

tile{
  layer = 0,
  x = 352,
  y = 144,
  width = 192,
  height = 16,
  pattern = "49",
}

tile{
  layer = 0,
  x = 368,
  y = 160,
  width = 160,
  height = 16,
  pattern = "49",
}

tile{
  layer = 0,
  x = 336,
  y = 112,
  width = 96,
  height = 16,
  pattern = "49",
}

tile{
  layer = 0,
  x = 336,
  y = 64,
  width = 96,
  height = 48,
  pattern = "49",
}

tile{
  layer = 0,
  x = 336,
  y = 72,
  width = 96,
  height = 16,
  pattern = "49",
}

tile{
  layer = 0,
  x = 320,
  y = 56,
  width = 96,
  height = 16,
  pattern = "49",
}

tile{
  layer = 0,
  x = 800,
  y = 96,
  width = 32,
  height = 32,
  pattern = "49",
}

tile{
  layer = 0,
  x = 800,
  y = 0,
  width = 32,
  height = 8,
  pattern = "523",
}

tile{
  layer = 0,
  x = 784,
  y = 24,
  width = 8,
  height = 16,
  pattern = "503",
}

tile{
  layer = 0,
  x = 800,
  y = 48,
  width = 32,
  height = 8,
  pattern = "523",
}

tile{
  layer = 0,
  x = 608,
  y = 88,
  width = 192,
  height = 8,
  pattern = "60",
}

tile{
  layer = 0,
  x = 824,
  y = 112,
  width = 8,
  height = 8,
  pattern = "62",
}

tile{
  layer = 0,
  x = 800,
  y = 56,
  width = 32,
  height = 32,
  pattern = "526",
}

tile{
  layer = 0,
  x = 784,
  y = 256,
  width = 48,
  height = 16,
  pattern = "509",
}

tile{
  layer = 0,
  x = 800,
  y = 272,
  width = 16,
  height = 8,
  pattern = "510",
}

tile{
  layer = 0,
  x = 776,
  y = 248,
  width = 8,
  height = 8,
  pattern = "507",
}

tile{
  layer = 0,
  x = 824,
  y = 248,
  width = 8,
  height = 8,
  pattern = "507",
}

tile{
  layer = 0,
  x = 784,
  y = 296,
  width = 48,
  height = 16,
  pattern = "509",
}

tile{
  layer = 0,
  x = 800,
  y = 312,
  width = 16,
  height = 8,
  pattern = "510",
}

tile{
  layer = 0,
  x = 776,
  y = 288,
  width = 8,
  height = 8,
  pattern = "507",
}

tile{
  layer = 0,
  x = 784,
  y = 336,
  width = 48,
  height = 16,
  pattern = "509",
}

tile{
  layer = 0,
  x = 800,
  y = 352,
  width = 16,
  height = 8,
  pattern = "510",
}

tile{
  layer = 0,
  x = 776,
  y = 328,
  width = 8,
  height = 8,
  pattern = "507",
}

tile{
  layer = 0,
  x = 784,
  y = 376,
  width = 48,
  height = 16,
  pattern = "509",
}

tile{
  layer = 0,
  x = 800,
  y = 392,
  width = 16,
  height = 8,
  pattern = "510",
}

tile{
  layer = 0,
  x = 776,
  y = 368,
  width = 8,
  height = 8,
  pattern = "507",
}

tile{
  layer = 0,
  x = 784,
  y = 376,
  width = 48,
  height = 16,
  pattern = "509",
}

tile{
  layer = 0,
  x = 800,
  y = 392,
  width = 16,
  height = 8,
  pattern = "510",
}

tile{
  layer = 0,
  x = 776,
  y = 368,
  width = 8,
  height = 8,
  pattern = "507",
}

tile{
  layer = 0,
  x = 824,
  y = 368,
  width = 8,
  height = 8,
  pattern = "507",
}

tile{
  layer = 0,
  x = 784,
  y = 416,
  width = 48,
  height = 16,
  pattern = "509",
}

tile{
  layer = 0,
  x = 800,
  y = 432,
  width = 16,
  height = 8,
  pattern = "510",
}

tile{
  layer = 0,
  x = 776,
  y = 408,
  width = 8,
  height = 8,
  pattern = "507",
}

tile{
  layer = 0,
  x = 784,
  y = 456,
  width = 48,
  height = 16,
  pattern = "509",
}

tile{
  layer = 0,
  x = 800,
